Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Product ID,Sales,Quantity,Discount,Profit,Cost of Sale,RegionManager,Returned
8661,CA-2019-131856,2019-05-12,2019-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,DAX Wood Document Frame,FUR-FU-10001473,21.968,4,0.6,-15.9268,103.7988,Roxanne Rodriguez,FALSE
8662,CA-2019-131856,2019-05-12,2019-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,Digium D40 VoIP phone,TEC-PH-10001336,619.152,6,0.2,69.6546,3645.2574,Roxanne Rodriguez,FALSE
8663,CA-2019-131856,2019-05-12,2019-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,Xerox 1964,OFF-PA-10001954,127.904,7,0.2,41.5688,853.7592,Roxanne Rodriguez,FALSE
8664,CA-2021-126634,2021-03-30,2021-04-01,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,Flat Face Poster Frame,FUR-FU-10004973,94.2,5,0,39.564,431.436,Sadie Pawthorne,FALSE
8665,CA-2020-118500,2020-11-17,2020-11-18,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,49.5,5,0,13.365,234.135,Sadie Pawthorne,TRUE
8666,CA-2020-163951,2020-12-30,2021-01-02,First Class,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,Newell 31,OFF-AR-10004269,16.52,5,0.2,1.652,80.948,Chuck Magee,FALSE
8667,CA-2020-149916,2020-12-22,2020-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,OFF-BI-10004002,55.36,4,0.2,19.376,202.064,Sadie Pawthorne,FALSE
8668,CA-2020-149916,2020-12-22,2020-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,TEC-MA-10000752,11.56,1,0.2,3.757,7.803,Sadie Pawthorne,FALSE
8669,CA-2019-158918,2019-12-20,2019-12-25,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,Easy-staple paper,OFF-PA-10004947,17.12,4,0,7.704,60.776,Sadie Pawthorne,FALSE
8670,US-2018-159611,2018-12-27,2019-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",FUR-FU-10004904,182.352,3,0.2,-18.2352,565.2912,Chuck Magee,FALSE
8671,US-2018-159611,2018-12-27,2019-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,Safco Industrial Shelving,OFF-ST-10002790,118.16,2,0.2,-25.109,261.429,Chuck Magee,FALSE
8672,CA-2021-163265,2021-02-16,2021-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,18.368,2,0.2,6.1992,30.5368,Roxanne Rodriguez,FALSE
8673,CA-2021-163265,2021-02-16,2021-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,600.558,3,0.3,-8.5794,1810.2534,Roxanne Rodriguez,FALSE
8674,CA-2021-163265,2021-02-16,2021-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",OFF-ST-10000642,50.352,3,0.2,-8.1822,159.2382,Roxanne Rodriguez,FALSE
8675,CA-2021-163265,2021-02-16,2021-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Art,Newell 312,OFF-AR-10004078,28.032,6,0.2,3.504,164.688,Roxanne Rodriguez,FALSE
8676,CA-2021-163265,2021-02-16,2021-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",FUR-FU-10004983,7.692,1,0.6,-3.6537,11.3457,Roxanne Rodriguez,FALSE
8677,CA-2021-141705,2021-10-24,2021-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,FUR-TA-10004607,517.405,5,0.3,-81.3065,2668.3315,Roxanne Rodriguez,FALSE
8678,CA-2020-112739,2020-09-02,2020-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",OFF-BI-10001132,8.608,8,0.8,-13.3424,82.2064,Roxanne Rodriguez,FALSE
8679,CA-2020-112739,2020-09-02,2020-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,Logitech?MX Performance Wireless Mouse,TEC-AC-10001714,159.56,5,0.2,33.9065,763.8935,Roxanne Rodriguez,FALSE
8680,CA-2020-143805,2020-12-01,2020-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,OFF-AP-10002945,2104.55,7,0,694.5015,14037.3485,Fred Suzuki,FALSE
8681,CA-2020-143805,2020-12-01,2020-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Supplies,Acme Softgrip Scissors,OFF-SU-10004664,40.7,5,0,11.803,191.697,Fred Suzuki,FALSE
8682,CA-2018-133634,2018-11-05,2018-11-10,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204,South,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,TEC-AC-10002550,47.79,3,0,16.2486,127.1214,Fred Suzuki,FALSE
8683,CA-2021-101665,2021-11-25,2021-12-01,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,DIXON Oriole Pencils,OFF-AR-10002335,5.16,2,0,1.3416,8.9784,Sadie Pawthorne,FALSE
8684,CA-2020-155446,2020-12-16,2020-12-23,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,Imation?USB 2.0 Swivel?Flash Drive?USB?flash drive?- 4 GB - Pink,TEC-AC-10001445,21.21,7,0,4.4541,144.0159,Sadie Pawthorne,FALSE
8685,CA-2021-137323,2021-11-14,2021-11-18,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",OFF-ST-10003996,96.36,6,0,25.0536,553.1064,Chuck Magee,FALSE
8686,CA-2020-144015,2020-06-26,2020-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,Premier Electric Letter Opener,OFF-SU-10003505,231.72,2,0,11.586,451.854,Sadie Pawthorne,FALSE
8687,CA-2020-144015,2020-06-26,2020-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OIC Binder Clips,OFF-FA-10000624,17.9,5,0,8.95,80.55,Sadie Pawthorne,FALSE
8688,CA-2020-144015,2020-06-26,2020-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ??? x 11??",OFF-PA-10002870,12.48,2,0,5.616,19.344,Sadie Pawthorne,FALSE
8689,CA-2018-101427,2018-12-26,2018-12-30,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",OFF-AR-10002257,8.016,3,0.2,1.1022,22.9458,Chuck Magee,FALSE
8690,CA-2020-136770,2020-08-14,2020-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,TEC-PH-10003580,259.896,2,0.4,-56.3108,576.1028,Chuck Magee,FALSE
8691,CA-2020-136770,2020-08-14,2020-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,Plantronics Voyager Pro Legend,TEC-PH-10005005,247.188,2,0.4,-49.4376,543.8136,Chuck Magee,FALSE
8692,CA-2020-136770,2020-08-14,2020-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420,279.96,5,0.2,48.993,1350.807,Chuck Magee,FALSE
8693,CA-2020-118311,2020-10-24,2020-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892,450,5,0,162,2088,Sadie Pawthorne,TRUE
8694,US-2018-112795,2018-08-23,2018-08-28,Second Class,CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,Xerox 1993,OFF-PA-10001934,19.44,3,0,9.5256,48.7944,Roxanne Rodriguez,FALSE
8695,CA-2021-127096,2021-09-15,2021-09-17,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,FUR-TA-10003473,300.904,1,0.2,11.2839,289.6201,Sadie Pawthorne,FALSE
8696,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,HTC One,TEC-PH-10001051,239.976,3,0.2,26.9973,692.9307,Fred Suzuki,TRUE
8697,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10004351,31.168,4,0.2,9.3504,115.3216,Fred Suzuki,TRUE
8698,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",FUR-TA-10004152,120.96,2,0.4,-28.224,270.144,Fred Suzuki,TRUE
8699,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),TEC-PH-10000560,2239.936,8,0.2,223.9936,17695.4944,Fred Suzuki,TRUE
8700,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,Staple holder,OFF-AP-10004249,76.608,8,0.2,6.7032,606.1608,Fred Suzuki,TRUE
8701,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490,142.776,1,0.2,17.847,124.929,Fred Suzuki,TRUE
8702,CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,Xerox 1955,OFF-PA-10000312,91.36,5,0.2,29.692,427.108,Fred Suzuki,TRUE
8703,CA-2019-133494,2019-03-01,2019-03-05,Standard Class,RP-19390,Resi P?lking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,OFF-AP-10002906,3.552,2,0.2,0.444,6.66,Chuck Magee,FALSE
8704,CA-2020-111318,2020-07-23,2020-07-26,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,TEC-PH-10004100,115.136,8,0.2,11.5136,909.5744,Roxanne Rodriguez,FALSE
8705,US-2018-132745,2018-10-01,2018-10-05,Standard Class,NF-18475,Neil Franz?sisch,Home Office,United States,Reno,Nevada,89502,West,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,OFF-FA-10000254,4.71,1,0,0,4.71,Sadie Pawthorne,FALSE
8706,CA-2018-146815,2018-09-08,2018-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,Global Super Steno Chair,FUR-CH-10004289,172.764,2,0.1,13.4372,332.0908,Chuck Magee,FALSE
8707,CA-2018-146815,2018-09-08,2018-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,Nontoxic Chalk,OFF-AR-10003469,3.52,2,0,1.6896,5.3504,Chuck Magee,FALSE
8708,CA-2018-119144,2018-11-16,2018-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,TEC-PH-10004188,79.968,4,0.2,-17.9928,337.8648,Sadie Pawthorne,FALSE
8709,CA-2018-119144,2018-11-16,2018-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",FUR-BO-10004015,305.9745,3,0.15,25.1979,892.7256,Sadie Pawthorne,FALSE
8710,CA-2018-119144,2018-11-16,2018-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991,344.91,3,0,10.3473,1024.3827,Sadie Pawthorne,FALSE
8711,CA-2018-105648,2018-03-03,2018-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",FUR-TA-10002958,626.352,3,0.2,-23.4882,1902.5442,Sadie Pawthorne,FALSE
8712,US-2019-145422,2019-12-03,2019-12-07,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",FUR-BO-10004978,359.499,3,0.15,-29.6058,1108.1028,Sadie Pawthorne,FALSE
8713,CA-2021-136623,2021-07-11,2021-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,Technology,Phones,Belkin iPhone and iPad Lightning Cable,TEC-PH-10000004,71.952,6,0.2,5.3964,426.3156,Sadie Pawthorne,FALSE
8714,CA-2021-136623,2021-07-11,2021-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",OFF-BI-10003708,29.8,5,0.2,9.3125,139.6875,Sadie Pawthorne,FALSE
8715,CA-2021-121678,2021-11-16,2021-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,Prestige Round Ring Binders,OFF-BI-10002949,1.824,1,0.7,-1.3984,3.2224,Chuck Magee,FALSE
8716,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,OFF-AP-10001242,64.384,4,0.8,-160.96,418.496,Roxanne Rodriguez,FALSE
8717,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,Dax Clear Box Frame,FUR-FU-10001424,6.984,2,0.6,-4.5396,18.5076,Roxanne Rodriguez,FALSE
8718,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Art,Nontoxic Chalk,OFF-AR-10003469,11.264,8,0.2,3.9424,86.1696,Roxanne Rodriguez,FALSE
8719,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Paper,Xerox 1975,OFF-PA-10000232,15.552,3,0.2,5.6376,41.0184,Roxanne Rodriguez,FALSE
8720,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,FUR-CH-10000229,379.372,2,0.3,-119.2312,877.9752,Roxanne Rodriguez,FALSE
8721,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,Staple magnet,OFF-ST-10003221,67.536,9,0.2,6.7536,601.0704,Roxanne Rodriguez,FALSE
8722,CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",OFF-BI-10001525,1.524,2,0.8,-2.667,5.715,Roxanne Rodriguez,FALSE
8723,US-2020-135209,2020-12-29,2020-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,Xerox 1898,OFF-PA-10002986,37.408,7,0.2,13.0928,248.7632,Fred Suzuki,FALSE
8724,US-2020-135209,2020-12-29,2020-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,Astroparche Fine Business Paper,OFF-PA-10000143,25.344,6,0.2,8.8704,143.1936,Fred Suzuki,FALSE
8725,CA-2021-148145,2021-03-18,2021-03-23,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,OFF-AR-10003752,46.2,4,0,21.252,163.548,Sadie Pawthorne,FALSE
8726,CA-2019-103870,2019-12-27,2019-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,Maxell CD-R Discs,TEC-AC-10002370,4.728,3,0.2,0.7092,13.4748,Fred Suzuki,FALSE
8727,CA-2019-103870,2019-12-27,2019-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",FUR-FU-10002030,53.352,3,0.2,16.0056,144.0504,Fred Suzuki,FALSE
8728,CA-2019-103870,2019-12-27,2019-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,FUR-BO-10002853,131.104,2,0.2,8.194,254.014,Fred Suzuki,FALSE
8729,CA-2019-103870,2019-12-27,2019-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Storage,Staple magnet,OFF-ST-10003221,22.512,3,0.2,2.2512,65.2848,Fred Suzuki,FALSE
8730,CA-2019-103870,2019-12-27,2019-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,TEC-AC-10004227,72.744,7,0.2,-12.7302,521.9382,Fred Suzuki,FALSE
8731,CA-2019-111017,2019-07-31,2019-08-06,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",OFF-SU-10002573,52.59,3,0,15.777,141.993,Roxanne Rodriguez,FALSE
8732,CA-2021-116988,2021-06-27,2021-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 1997,OFF-PA-10003848,19.44,3,0,9.3312,48.9888,Sadie Pawthorne,FALSE
8733,CA-2021-116988,2021-06-27,2021-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,FUR-FU-10001290,126.3,3,0,40.416,338.484,Sadie Pawthorne,FALSE
8734,CA-2021-116988,2021-06-27,2021-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Logitech?P710e Mobile Speakerphone,TEC-AC-10005003,1287.45,5,0,244.6155,6192.6345,Sadie Pawthorne,FALSE
8735,US-2018-169390,2018-02-07,2018-02-10,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558,64.96,4,0,9.744,250.096,Chuck Magee,FALSE
8736,CA-2020-168774,2020-09-04,2020-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490,535.41,3,0,160.623,1445.607,Roxanne Rodriguez,FALSE
8737,CA-2021-161592,2021-04-06,2021-04-10,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,3M Organizer Strips,OFF-BI-10003669,8.1,5,0.7,-5.94,46.44,Fred Suzuki,FALSE
8738,US-2021-131961,2021-12-08,2021-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,13.248,4,0.2,3.6432,49.3488,Chuck Magee,FALSE
8739,US-2021-131961,2021-12-08,2021-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,iHome FM Clock Radio with Lightning Dock,TEC-PH-10001924,83.988,2,0.4,-20.997,188.973,Chuck Magee,FALSE
8740,CA-2020-102498,2020-07-24,2020-07-25,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,OFF-AR-10004456,73.2,5,0,21.228,344.772,Fred Suzuki,FALSE
